DIFF,AREA_ID
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
24.00,8
24.00,8
23.00,8
23.00,8
23.00,8
22.00,8
22.00,6
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,6
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
21.00,8
21.00,8
21.00,8
21.00,8
19.00,8
19.00,8
18.00,8
17.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,7
14.00,8
14.00,8
14.00,8
14.00,6
14.00,8
14.00,8
14.00,8
14.00,8
14.00,6
14.00,8
14.00,8
14.00,8
14.00,6
14.00,8
13.00,8
13.00,4
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
12.00,8
12.00,8
12.00,6
12.00,8
12.00,8
12.00,12
12.00,8
12.00,6
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,4
11.00,8
11.00,8
11.00,8
10.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,8
8.00,8
8.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,4
4.00,8
4.00,6
4.00,8
4.00,8
4.00,8
4.00,4
3.00,8
3.00,8
2.00,8
2.00,4
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
1.00,8
-1.00,8
-12.00,8
-16.00,8
-27.00,5
-28.00,8
-33.00,7
-38.00,8
-44.00,2
-54.00,2
-54.00,5
-54.00,12
-60.00,1
-60.00,9
-61.00,9
-62.00,6
-67.00,3
-67.00,3
-106.00,8
82.00,9
66.00,8
66.00,8
65.00,8
65.00,8
52.00,8
52.00,8
52.00,8
39.00,8
39.00,8
39.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
38.00,8
26.00,8
10.00,8
45.00,8
36.00,8
36.00,6
35.00,8
35.00,8
34.00,8
34.00,8
34.00,8
34.00,8
34.00,8
34.00,8
34.00,4
34.00,8
34.00,8
34.00,8
34.00,8
34.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
30.00,8
29.00,6
24.00,8
24.00,8
24.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
22.00,8
22.00,8
22.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,4
21.00,8
21.00,8
17.00,6
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
17.00,6
16.00,8
16.00,8
16.00,8
16.00,6
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
15.00,8
15.00,8
15.00,12
15.00,8
14.00,8
14.00,6
14.00,6
14.00,6
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
12.00,8
12.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,6
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,6
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,7
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
7.00,8
7.00,4
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,4
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
2.00,8
-3.00,8
-6.00,8
-25.00,8
-28.00,3
-28.00,5
-28.00,8
-34.00,7
-46.00,2
-52.00,2
-64.00,12
-66.00,9
-67.00,9
-68.00,5
-102.00,3
-127.00,8
66.00,8
65.00,8
65.00,8
65.00,8
65.00,8
62.00,8
61.00,8
61.00,8
46.00,8
46.00,8
46.00,8
34.00,8
34.00,8
34.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
33.00,8
32.00,8
32.00,8
43.00,8
38.00,8
38.00,8
37.00,12
35.00,8
35.00,6
27.00,8
24.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,4
22.00,8
22.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
20.00,8
20.00,8
20.00,8
20.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
17.00,8
17.00,8
16.00,7
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
16.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,6
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,6
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
14.00,8
14.00,8
14.00,8
14.00,6
14.00,6
14.00,8
14.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,4
13.00,8
12.00,6
12.00,8
12.00,8
12.00,8
12.00,8
11.00,8
11.00,8
11.00,8
11.00,6
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,4
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,4
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
6.00,6
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
4.00,8
4.00,8
4.00,4
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
3.00,4
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
2.00,8
-1.00,6
-1.00,6
-27.00,7
-31.00,8
-31.00,1
-37.00,3
-37.00,8
-38.00,5
-40.00,7
-58.00,2
-63.00,8
-63.00,12
-65.00,9
-72.00,5
-123.00,3
-123.00,3
89.00,9
89.00,5
66.00,8
66.00,8
66.00,8
66.00,8
65.00,8
61.00,8
57.00,8
57.00,8
56.00,8
47.00,8
47.00,8
46.00,8
46.00,8
39.00,8
32.00,8
32.00,8
32.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
31.00,8
30.00,8
44.00,8
36.00,8
35.00,12
32.00,8
31.00,6
30.00,8
30.00,8
30.00,8
29.00,8
29.00,4
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
28.00,8
27.00,8
27.00,8
26.00,8
26.00,8
26.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
22.00,8
22.00,8
21.00,8
21.00,8
21.00,6
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
20.00,8
20.00,8
20.00,8
20.00,6
20.00,8
20.00,8
20.00,8
20.00,8
19.00,8
19.00,8
19.00,8
19.00,8
18.00,8
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
16.00,8
16.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,6
15.00,8
15.00,4
15.00,7
15.00,8
15.00,8
15.00,6
15.00,8
15.00,8
15.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,6
14.00,8
13.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
9.00,8
9.00,8
9.00,6
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,4
8.00,8
7.00,8
6.00,4
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,4
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
-16.00,6
-23.00,5
-23.00,3
-29.00,7
-33.00,8
-40.00,8
-47.00,7
-48.00,2
-50.00,12
-60.00,9
-60.00,8
-97.00,1
-157.00,8
77.00,8
58.00,8
58.00,8
55.00,8
52.00,8
52.00,8
52.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
28.00,8
26.00,8
26.00,8
26.00,8
25.00,8
25.00,8
0.00,8
37.00,8
35.00,8
35.00,8
35.00,6
31.00,7
27.00,4
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
27.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
21.00,8
21.00,8
21.00,6
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
20.00,8
20.00,8
20.00,8
20.00,8
20.00,8
20.00,8
20.00,6
20.00,8
20.00,8
20.00,8
19.00,6
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,12
18.00,6
18.00,8
18.00,8
18.00,8
18.00,8
18.00,6
18.00,8
18.00,8
18.00,8
18.00,8
17.00,12
17.00,12
16.00,8
16.00,8
16.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,8
14.00,8
13.00,8
12.00,6
10.00,8
10.00,8
10.00,4
10.00,8
10.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,6
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,4
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
7.00,6
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
4.00,8
3.00,8
3.00,8
2.00,8
2.00,8
2.00,8
2.00,8
2.00,6
1.00,8
1.00,8
1.00,8
-1.00,8
-1.00,8
-22.00,8
-27.00,1
-27.00,8
-29.00,3
-30.00,8
-31.00,7
-46.00,2
-46.00,7
-54.00,8
-54.00,12
-54.00,5
-92.00,8
-104.00,3
-111.00,8
68.00,8
67.00,8
67.00,8
67.00,8
67.00,8
66.00,8
66.00,8
64.00,8
47.00,8
47.00,8
45.00,6
43.00,8
43.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
41.00,8
41.00,8
41.00,8
33.00,8
31.00,8
44.00,8
38.00,8
38.00,8
38.00,8
37.00,8
35.00,6
30.00,8
30.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
26.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
24.00,8
23.00,8
22.00,8
22.00,6
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,6
21.00,6
21.00,6
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
21.00,8
20.00,8
19.00,8
17.00,8
17.00,8
17.00,8
17.00,6
17.00,8
17.00,8
17.00,4
17.00,8
17.00,8
17.00,8
17.00,8
17.00,6
17.00,6
16.00,8
16.00,8
16.00,8
16.00,6
16.00,8
16.00,8
16.00,12
16.00,8
16.00,6
16.00,8
16.00,8
16.00,8
15.00,12
15.00,8
13.00,8
13.00,8
13.00,8
13.00,4
13.00,8
13.00,8
13.00,8
13.00,7
13.00,8
13.00,8
13.00,8
13.00,6
13.00,8
13.00,8
13.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,4
7.00,6
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
1.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-20.00,8
-21.00,8
-21.00,4
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-21.00,8
-23.00,8
-27.00,8
-31.00,7
-33.00,8
-33.00,8
-34.00,3
-34.00,8
-34.00,5
-37.00,8
-39.00,8
-39.00,8
-44.00,7
-44.00,2
-47.00,1
-55.00,5
-55.00,12
-58.00,2
-77.00,3
-78.00,3
-154.00,8
70.00,8
69.00,8
63.00,8
63.00,8
61.00,8
61.00,8
57.00,8
57.00,8
57.00,8
56.00,8
56.00,8
54.00,6
43.00,6
37.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
32.00,8
31.00,8
42.00,6
42.00,8
41.00,8
41.00,8
39.00,8
39.00,8
39.00,8
23.00,8
23.00,8
23.00,8
23.00,8
23.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
22.00,8
21.00,8
20.00,6
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
17.00,8
16.00,8
16.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,6
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,8
15.00,6
15.00,8
15.00,8
15.00,8
14.00,8
14.00,8
14.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,6
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,6
13.00,8
13.00,4
13.00,8
13.00,8
13.00,8
13.00,6
13.00,8
13.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
11.00,12
11.00,8
11.00,12
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
9.00,6
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
8.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,8
7.00,4
7.00,8
6.00,8
6.00,8
6.00,8
6.00,8
6.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
5.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,6
3.00,8
3.00,8
3.00,8
3.00,8
3.00,8
3.00,4
3.00,8
2.00,8
2.00,8
0.00,8
0.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,8
-5.00,4
-6.00,8
-6.00,8
-6.00,8
-6.00,8
-6.00,8
-6.00,8
-6.00,8
-6.00,8
-7.00,8
-13.00,8
-32.00,8
-34.00,8
-34.00,5
-47.00,2
-47.00,7
-62.00,2
-66.00,9
-67.00,8
-139.00,3
65.00,8
65.00,8
64.00,8
64.00,8
64.00,8
62.00,8
56.00,8
56.00,8
56.00,8
46.00,6
46.00,8
46.00,6
45.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
43.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
42.00,8
41.00,8
22.00,8
43.00,8
37.00,8
37.00,6
37.00,8
31.00,8
30.00,8
30.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
29.00,8
28.00,8
28.00,8
28.00,8
27.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
25.00,8
21.00,8
21.00,8
21.00,8
21.00,6
19.00,6
19.00,8
19.00,8
19.00,8
19.00,6
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,8
19.00,6
19.00,6
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
18.00,8
14.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
13.00,4
13.00,8
13.00,8
13.00,8
13.00,8
13.00,8
12.00,8
12.00,8
12.00,6
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,6
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,4
12.00,8
12.00,8
12.00,8
12.00,8
12.00,6
12.00,6
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
12.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,4
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,12
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,12
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
11.00,8
10.00,12
10.00,12
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
10.00,8
9.00,8
9.00,7
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
9.00,8
8.00,8
8.00,8
